algorithm,k,c,d,i,ari,obj,t
kmeans_hg,20,0.21,10,5,0.9675419103642994,2.651072557779522e6,6.647932073
gmm,20,0.21,10,5,0.8757642591135089,-39.72882416544025,0.204941748
gmm_ms,20,0.21,10,5,0.9336378816026767,-39.56186988727763,24.910660421
gmm_rs,20,0.21,10,5,0.8903029170887289,-39.404023276505875,10.742060346
gmm_hg,20,0.21,10,5,0.8911640186168808,-39.4300081084874,26.384659535
gmm_shrunk,20,0.21,10,5,0.8639676277432193,-39.97864638228956,0.11320002
gmm_ms_shrunk,20,0.21,10,5,0.9936769832589718,-39.66133531243993,19.559227723
gmm_rs_shrunk,20,0.21,10,5,0.9379310338160993,-39.73638342510667,9.462576005
gmm_hg_shrunk,20,0.21,10,5,0.9926355452075084,-39.66087684845897,15.748982952
gmm_oas,20,0.21,10,5,0.8751085649269364,-39.79033351565554,0.125662247
gmm_ms_oas,20,0.21,10,5,0.9298697250353576,-39.55984803152712,23.191463622
gmm_rs_oas,20,0.21,10,5,0.9373201275631267,-39.53088248086169,9.922521014
gmm_hg_oas,20,0.21,10,5,0.9915782070942084,-39.48746858864531,18.431119585
gmm_ledoitwolf,20,0.21,10,5,0.875584012639376,-39.778496998163405,0.186346079
gmm_ms_ledoitwolf,20,0.21,10,5,0.9294274958575071,-39.55031046874581,33.228008347
gmm_rs_ledoitwolf,20,0.21,10,5,0.9373201275631267,-39.51804435859821,13.418006103
gmm_hg_ledoitwolf,20,0.21,10,5,0.9915782070942084,-39.47935587609357,26.269059643
kmeans,20,0.21,10,6,0.8915287427075955,3.198070188861561e6,0.03466482
kmeans_ms,20,0.21,10,6,0.9538438614880468,2.9358514408907862e6,7.575812838
kmeans_rs,20,0.21,10,6,0.9538438614880468,2.9358514408907862e6,4.346636438
kmeans_hg,20,0.21,10,6,0.9538438614880468,2.9358514408907862e6,6.593843338
gmm,20,0.21,10,6,0.7652013051431261,-40.35989619129816,0.148404272
gmm_ms,20,0.21,10,6,0.8903426571237952,-39.823524006630684,25.209883505
gmm_rs,20,0.21,10,6,0.8100017644783765,-39.75762760923023,11.259840075
gmm_hg,20,0.21,10,6,0.8914951053650219,-39.76662095992336,21.52688754
gmm_shrunk,20,0.21,10,6,0.7683557540319947,-40.60305593853473,0.145353742
gmm_ms_shrunk,20,0.21,10,6,0.9905050752383664,-40.07996645405781,20.414207598
gmm_rs_shrunk,20,0.21,10,6,0.9904943575658752,-40.0797548379915,8.855377321
gmm_hg_shrunk,20,0.21,10,6,0.9915569533581686,-40.079713318968864,15.294903945
gmm_oas,20,0.21,10,6,0.765754990023685,-40.37196870211681,0.138844492
gmm_ms_oas,20,0.21,10,6,0.9915410535503072,-39.83548799937143,23.77852508
gmm_rs_oas,20,0.21,10,6,0.9421922548075203,-39.88658666274992,9.408939976
gmm_hg_oas,20,0.21,10,6,0.9915410535503072,-39.835440960013166,18.696492923
gmm_ledoitwolf,20,0.21,10,6,0.7660555941190644,-40.34369583631454,0.206030522
gmm_ms_ledoitwolf,20,0.21,10,6,0.9904942665561759,-39.820924298899804,33.378726067
gmm_rs_ledoitwolf,20,0.21,10,6,0.9426198658446114,-39.86489247807874,13.368703198
gmm_hg_ledoitwolf,20,0.21,10,6,0.9915410535503072,-39.819747809140146,26.688268313
kmeans,20,0.21,20,5,0.8741652169247038,6.146286382555054e6,0.052655724
kmeans_ms,20,0.21,20,5,0.9294485046666598,5.87404870670429e6,6.743362008
kmeans_rs,20,0.21,20,5,0.9324880830331698,5.873850973671097e6,4.425430574
kmeans_hg,20,0.21,20,5,0.9324880830331698,5.873850973671097e6,6.424449269
gmm,20,0.21,20,5,0.661246596126693,-77.659088452914,0.286308082
gmm_ms,20,0.21,20,5,0.6984319995806108,-76.33916369435885,85.719302259
gmm_rs,20,0.21,20,5,0.21380616614265494,-73.17215204816883,21.556933611
gmm_hg,20,0.21,20,5,0.5133444521369944,-74.9409339675239,63.073134484
gmm_shrunk,20,0.21,20,5,0.681159580311254,-78.51647914068246,0.180331947
gmm_ms_shrunk,20,0.21,20,5,0.9841572358208978,-77.30175714681486,64.343195621
gmm_rs_shrunk,20,0.21,20,5,0.8476667685019408,-77.56431285655667,20.367358785
gmm_hg_shrunk,20,0.21,20,5,0.9894532374009317,-77.28736650943412,39.375752811
gmm_oas,20,0.21,20,5,0.6661534616240058,-78.23896180747924,0.293097503
gmm_ms_oas,20,0.21,20,5,0.7641545644793538,-77.39258168208089,74.349763793
gmm_rs_oas,20,0.21,20,5,0.6492307524357764,-77.57219509547684,20.185527058
gmm_hg_oas,20,0.21,20,5,0.989469025858538,-76.99698157845643,47.433731526
gmm_ledoitwolf,20,0.21,20,5,0.660653894901981,-78.2281665080151,0.268493805
gmm_ms_ledoitwolf,20,0.21,20,5,0.8641154944778623,-77.38432256207014,100.52217873
gmm_rs_ledoitwolf,20,0.21,20,5,0.6717638737300081,-77.47045480786174,26.690706987
gmm_hg_ledoitwolf,20,0.21,20,5,0.9821456509141789,-76.97336289105988,70.575736318
kmeans,20,0.21,20,6,0.9469602186982208,5.518348380017017e6,0.033993551
kmeans_ms,20,0.21,20,6,0.9489090701858511,5.51777576576993e6,7.591502344
kmeans_rs,20,0.21,20,6,0.9469101832423062,5.517723129512475e6,4.913648079
kmeans_hg,20,0.21,20,6,0.9469101832423062,5.517723129512475e6,7.101215939
gmm,20,0.21,20,6,0.6246945182268456,-77.71895807195958,0.386899121
gmm_ms,20,0.21,20,6,0.6859720076688949,-76.21041997007792,87.454346331
gmm_rs,20,0.21,20,6,0.23544586643798873,-72.62371106755961,21.781137214
gmm_hg,20,0.21,20,6,0.20563223183014998,-74.39182670564671,75.080915251
gmm_shrunk,20,0.21,20,6,0.8048658621784467,-77.52893016623179,0.4033955
gmm_ms_shrunk,20,0.21,20,6,0.9271600035288665,-77.17203687096251,77.595390048
gmm_rs_shrunk,20,0.21,20,6,0.8933955653696913,-77.25783564625675,24.588658274
gmm_hg_shrunk,20,0.21,20,6,0.9873593404902977,-77.0399683772638,48.182855149
gmm_oas,20,0.21,20,6,0.661588595694712,-77.55231613579113,0.353156021
gmm_ms_oas,20,0.21,20,6,0.8569929076059238,-77.15076218804138,81.179850574
gmm_rs_oas,20,0.21,20,6,0.7596972766709319,-76.93937123998616,20.568463854
gmm_hg_oas,20,0.21,20,6,0.9863238100869872,-76.78559707481803,56.184789045
gmm_ledoitwolf,20,0.21,20,6,0.6459948845020327,-77.54265447150237,0.689859662
gmm_ms_ledoitwolf,20,0.21,20,6,0.7980227072864499,-77.17741689105391,112.883748281
gmm_rs_ledoitwolf,20,0.21,20,6,0.703333029169116,-77.02717278322723,31.038871703
gmm_hg_ledoitwolf,20,0.21,20,6,0.9411720090972521,-76.73513859743328,79.285420416
kmeans,20,0.21,30,5,0.8743858480755488,8.378470263795887e6,0.042928261
kmeans_ms,20,0.21,30,5,0.9455551605414161,8.185989140306741e6,18.815598047
kmeans_rs,20,0.21,30,5,0.9497631789845077,8.185724559632209e6,12.141595328
kmeans_hg,20,0.21,30,5,0.9497631789845077,8.185724559632209e6,16.395217287
gmm,20,0.21,30,5,0.4798498812560787,-113.33878413553533,1.092761028
gmm_ms,20,0.21,30,5,0.42342912767323293,-109.47041284825256,167.180460273
gmm_rs,20,0.21,30,5,0.0932929967618778,-100.42914891350223,43.001879071
gmm_hg,20,0.21,30,5,0.18307964471730612,-102.80934981522735,172.441416331
gmm_shrunk,20,0.21,30,5,0.5794761943576517,-115.04169414976947,1.169302824
gmm_ms_shrunk,20,0.21,30,5,0.7577512046651755,-114.1504496662326,150.322301757
gmm_rs_shrunk,20,0.21,30,5,0.7004954517662028,-113.84282064600445,43.33386013
gmm_hg_shrunk,20,0.21,30,5,0.9821559337311472,-112.6672615710749,115.89161885
gmm_oas,20,0.21,30,5,0.5040393155674037,-114.87517289304596,0.896231167
gmm_ms_oas,20,0.21,30,5,0.661519924564757,-113.69910207749356,158.648790835
gmm_rs_oas,20,0.21,30,5,0.47191415987773244,-113.1766787397793,52.451180056
gmm_hg_oas,20,0.21,30,5,0.7055256246583322,-112.55926494279157,101.436659365
gmm_ledoitwolf,20,0.21,30,5,0.48839535583161514,-114.93384426906012,0.816518902
gmm_ms_ledoitwolf,20,0.21,30,5,0.5854359009719571,-113.48155011773059,197.619901367
gmm_rs_ledoitwolf,20,0.21,30,5,0.4362662320565012,-113.39023431716018,51.760910601
gmm_hg_ledoitwolf,20,0.21,30,5,0.6293956626029938,-112.4363526936584,179.910358919
kmeans,20,0.21,30,6,0.8732834468268627,8.911458013002396e6,0.047925093
kmeans_ms,20,0.21,30,6,0.9469166438885513,8.633072893904585e6,16.712881427
kmeans_rs,20,0.21,30,6,0.9525449493508734,8.632350657289676e6,11.453293777
kmeans_hg,20,0.21,30,6,0.9525449493508734,8.632350657289676e6,15.661720673
gmm,20,0.21,30,6,0.5388014787169312,-114.40362654938058,0.804703129
gmm_ms,20,0.21,30,6,0.48671384941292084,-110.16588996953288,167.443014667
gmm_rs,20,0.21,30,6,0.09963276218809829,-100.89315934197866,41.017818778
gmm_hg,20,0.21,30,6,0.25754161232155837,-103.60818162728715,119.89122585
gmm_shrunk,20,0.21,30,6,0.6260382191460091,-115.25859203537763,0.372429708
gmm_ms_shrunk,20,0.21,30,6,0.7060013099630429,-114.43408590298837,128.766652922
gmm_rs_shrunk,20,0.21,30,6,0.8380193075319018,-113.51560967396996,42.26644147
gmm_hg_shrunk,20,0.21,30,6,0.9832431137016658,-112.92757972059667,92.669533369
gmm_oas,20,0.21,30,6,0.5604921361777825,-115.1211056154518,0.507499245
gmm_ms_oas,20,0.21,30,6,0.541416001256068,-114.1410461579323,152.267204729
gmm_rs_oas,20,0.21,30,6,0.5522114298241478,-113.13524410597557,45.654273015
gmm_hg_oas,20,0.21,30,6,0.7989688007752928,-112.71221517173831,102.346334005
gmm_ledoitwolf,20,0.21,30,6,0.5555813847011074,-115.04144609784508,0.809550331
gmm_ms_ledoitwolf,20,0.21,30,6,0.609726805539678,-113.86311600816288,185.674671744
gmm_rs_ledoitwolf,20,0.21,30,6,0.44812524414677357,-113.1806066637286,48.920579408
gmm_hg_ledoitwolf,20,0.21,30,6,0.7935036249433064,-112.704025398859,147.101298395
kmeans,20,0.21,40,5,0.8234079489181501,1.2290919157519775e7,0.172074778
kmeans_ms,20,0.21,40,5,0.9625466963147089,1.1784268639680495e7,20.817813611
kmeans_rs,20,0.21,40,5,0.9635207818186795,1.1784458374651928e7,13.884818025
kmeans_hg,20,0.21,40,5,0.9615639739450857,1.178426184577672e7,19.590232699
gmm,20,0.21,40,5,0.3893421625442229,-147.62507901563026,0.872413534
gmm_ms,20,0.21,40,5,0.26367715222522287,-140.25821985404136,277.408693699
gmm_rs,20,0.21,40,5,0.004881020498874485,-127.33356496151065,423.285740043
gmm_hg,20,0.21,40,5,0.06362821802747638,-128.25324677462658,219.210383854
gmm_shrunk,20,0.21,40,5,0.47300173116850047,-153.46895013454835,1.004105396
gmm_ms_shrunk,20,0.21,40,5,0.5079259802197051,-152.43270036489872,205.133499852
gmm_rs_shrunk,20,0.21,40,5,0.5268354583129932,-152.63990873916453,74.936423815
gmm_hg_shrunk,20,0.21,40,5,0.7213430870856495,-151.25114617560803,158.031570591
gmm_oas,20,0.21,40,5,0.3912801018598234,-152.60465446043827,0.812689727
gmm_ms_oas,20,0.21,40,5,0.44079778052352475,-151.27094003837743,224.328283303
gmm_rs_oas,20,0.21,40,5,0.27013436717507233,-150.81023350070754,46.150606435
gmm_hg_oas,20,0.21,40,5,0.2844594758912271,-149.89228405395735,151.155700002
gmm_ledoitwolf,20,0.21,40,5,0.3907386437680857,-152.41822047594718,1.007603635
gmm_ms_ledoitwolf,20,0.21,40,5,0.3378601059049547,-150.98215253958566,271.513991567
gmm_rs_ledoitwolf,20,0.21,40,5,0.29849336125936576,-150.9293589978981,72.394587043
gmm_hg_ledoitwolf,20,0.21,40,5,0.34372903086866574,-149.49751991316583,224.256577277
kmeans,20,0.21,40,6,0.7612276739391998,1.1245073617551718e7,0.083142782
kmeans_ms,20,0.21,40,6,0.9329260630507508,1.0634004825305255e7,19.908190836
kmeans_rs,20,0.21,40,6,0.938593925178434,1.0633083641339866e7,12.292060831
kmeans_hg,20,0.21,40,6,0.9408367189327587,1.0633279581953965e7,17.291962092
gmm,20,0.21,40,6,0.36922601972623387,-143.12347735916893,1.098894388
gmm_ms,20,0.21,40,6,0.23491143536877074,-136.47833711796352,245.730267491
gmm_rs,20,0.21,40,6,0.008752329216036987,-126.52809672350483,42.573138952
gmm_hg,20,0.21,40,6,0.07019000109888897,-126.38818397775974,233.370442563
gmm_shrunk,20,0.21,40,6,0.4651872242491459,-150.97250175745208,1.506001128
gmm_ms_shrunk,20,0.21,40,6,0.5114293505197904,-150.1601327479769,189.099919867
gmm_rs_shrunk,20,0.21,40,6,0.560051045218665,-150.40141166037932,63.64312461
gmm_hg_shrunk,20,0.21,40,6,0.7052727824137474,-148.55469195551652,161.779349639
gmm_oas,20,0.21,40,6,0.3843876712438868,-149.9967744625981,0.993096859
gmm_ms_oas,20,0.21,40,6,0.3171112551908601,-149.20171103152674,198.168812926
gmm_rs_oas,20,0.21,40,6,0.2914396349839463,-148.19823074767385,55.046775373
gmm_hg_oas,20,0.21,40,6,0.3171370520709837,-147.2601556939752,156.077270265
gmm_ledoitwolf,20,0.21,40,6,0.39288831458188217,-149.66784293998387,1.81831444
gmm_ms_ledoitwolf,20,0.21,40,6,0.3112511269251572,-148.5901490061422,240.686576827
gmm_rs_ledoitwolf,20,0.21,40,6,0.2633191823115866,-148.43682334035384,71.486791465
gmm_hg_ledoitwolf,20,0.21,40,6,0.5675416169262711,-146.99130922173063,237.602716537
kmeans,3,-0.26,2,7,0.5636264246817879,61429.064224668924,0.001475484
kmeans_ms,3,-0.26,2,7,0.5687636901485159,61425.661333244076,0.49560791
kmeans_rs,3,-0.26,2,7,0.5687636901485159,61425.661333244076,0.340779598
kmeans_hg,3,-0.26,2,7,0.5687636901485159,61425.661333244076,0.469700861
gmm,3,-0.26,2,7,0.5746246698114235,-8.387374672283292,0.000683215
gmm_ms,3,-0.26,2,7,0.3202034469076564,-8.376468513556215,0.218066048
gmm_rs,3,-0.26,2,7,0.30491962936066513,-8.381415990821916,0.191454397
gmm_hg,3,-0.26,2,7,0.30808314991711794,-8.381587218714655,0.189954208
gmm_shrunk,3,-0.26,2,7,0.5746246698114235,-8.388105320593043,0.000534176
gmm_ms_shrunk,3,-0.26,2,7,0.3069297170548888,-8.382845696656931,0.212472296
gmm_rs_shrunk,3,-0.26,2,7,0.30019346656517465,-8.383171337625845,0.187383943
gmm_hg_shrunk,3,-0.26,2,7,0.3069297170548888,-8.382845696656931,0.196729941
gmm_oas,3,-0.26,2,7,0.589891700741709,-8.39140627971973,0.00053408
gmm_ms_oas,3,-0.26,2,7,0.2051785282647204,-8.38234534141444,0.201461347
gmm_rs_oas,3,-0.26,2,7,0.3040860934892609,-8.382721005565829,0.197972594
gmm_hg_oas,3,-0.26,2,7,0.30478592096033363,-8.382174886211578,0.233304875
gmm_ledoitwolf,3,-0.26,2,7,0.56718917951605,-8.387788662540599,0.000702831
gmm_ms_ledoitwolf,3,-0.26,2,7,0.5738388719439272,-8.386892538408445,0.254549637
gmm_rs_ledoitwolf,3,-0.26,2,7,0.4315348246574706,-8.385676081196115,0.258965371
gmm_hg_ledoitwolf,3,-0.26,2,7,0.4356899750184559,-8.386005636278261,0.338241079
kmeans,3,-0.26,2,8,0.4077993474848472,58844.35756292316,0.002823768
kmeans_ms,3,-0.26,2,8,0.36665581777062534,58692.36397082612,0.592597384
kmeans_rs,3,-0.26,2,8,0.36665581777062534,58692.36397082612,0.420099579
kmeans_hg,3,-0.26,2,8,0.36665581777062534,58692.36397082612,0.550755686
gmm,3,-0.26,2,8,0.33475664190535803,-8.327682878456695,0.002418674
gmm_ms,3,-0.26,2,8,0.21074035724626253,-8.29820589891561,0.247985401
gmm_rs,3,-0.26,2,8,0.4080000322815163,-8.320267254893343,0.181139627
gmm_hg,3,-0.26,2,8,0.20530548578001884,-8.29416041054785,0.265488322
gmm_shrunk,3,-0.26,2,8,0.33842791445960513,-8.327401642141483,0.001911488
gmm_ms_shrunk,3,-0.26,2,8,0.4031499952027566,-8.320875915458496,0.241291982
gmm_rs_shrunk,3,-0.26,2,8,0.3968267657729629,-8.32021082840446,0.176885219
gmm_hg_shrunk,3,-0.26,2,8,0.3896098968830622,-8.32038000901399,0.208773841
gmm_oas,3,-0.26,2,8,0.34806393497507815,-8.331867737498,0.001710558
gmm_ms_oas,3,-0.26,2,8,0.21305445554361005,-8.318408384305123,0.227104133
gmm_rs_oas,3,-0.26,2,8,0.37993340771215395,-8.321385186811028,0.169793056
gmm_hg_oas,3,-0.26,2,8,0.358532417003018,-8.321425992677058,0.245802485
gmm_ledoitwolf,3,-0.26,2,8,0.3325178551786656,-8.328109996670102,0.002140813
gmm_ms_ledoitwolf,3,-0.26,2,8,0.2136286162563634,-8.318471533609914,0.282543186
gmm_rs_ledoitwolf,3,-0.26,2,8,0.40651275402005876,-8.320782516624817,0.153202826
gmm_hg_ledoitwolf,3,-0.26,2,8,0.37000601693192153,-8.320701043225371,0.289629278
kmeans,3,-0.26,5,7,0.2272047010644017,156190.22090573868,0.004799876
kmeans_ms,3,-0.26,5,7,0.3037979868952214,142615.24141546522,0.808484424
kmeans_rs,3,-0.26,5,7,0.3037979868952214,142615.24141546522,0.522649696
kmeans_hg,3,-0.26,5,7,0.3037979868952214,142615.24141546522,0.728848054
gmm,3,-0.26,5,7,0.32874236495249914,-19.024984933819095,0.002766248
gmm_ms,3,-0.26,5,7,0.3097964549033046,-18.806372154689534,0.613923772
gmm_rs,3,-0.26,5,7,0.3082609466272961,-18.73169462606261,0.372806563
gmm_hg,3,-0.26,5,7,0.3406232159250614,-18.822524067803464,0.578625543
gmm_shrunk,3,-0.26,5,7,0.22172342307193232,-19.156962629720798,0.001373514
gmm_ms_shrunk,3,-0.26,5,7,0.5164116071661775,-19.01189759562629,0.514801496
gmm_rs_shrunk,3,-0.26,5,7,0.5080078378745777,-19.013451106212287,0.343554125
gmm_hg_shrunk,3,-0.26,5,7,0.5241951861258957,-19.01280210707774,0.428393664
gmm_oas,3,-0.26,5,7,0.21948705879842242,-19.138101326849835,0.001603203
gmm_ms_oas,3,-0.26,5,7,0.2807388391557491,-18.97083727511486,0.531954411
gmm_rs_oas,3,-0.26,5,7,0.29242426166462393,-18.969404672539447,0.339975426
gmm_hg_oas,3,-0.26,5,7,0.2852989446712818,-18.96948188026612,0.51543732
gmm_ledoitwolf,3,-0.26,5,7,0.20340252219413696,-19.154374193980175,0.002293617
gmm_ms_ledoitwolf,3,-0.26,5,7,0.5309151521293682,-19.003902734464106,0.658920205
gmm_rs_ledoitwolf,3,-0.26,5,7,0.5238086860330429,-19.00574744291699,0.436416105
gmm_hg_ledoitwolf,3,-0.26,5,7,0.5319718683166841,-19.00594677372186,0.487127484
kmeans,3,-0.26,5,8,0.4980962169924511,180036.00224287919,0.001741518
kmeans_ms,3,-0.26,5,8,0.5331714084316181,179839.4047429836,0.618995022
kmeans_rs,3,-0.26,5,8,0.5331714084316181,179839.4047429836,0.52765828
kmeans_hg,3,-0.26,5,8,0.5331714084316181,179839.4047429836,0.581469056
gmm,3,-0.26,5,8,0.7202085123842888,-19.386646114815044,0.001651775
gmm_ms,3,-0.26,5,8,0.3489756129111077,-19.359596205511064,0.601433728
gmm_rs,3,-0.26,5,8,0.6870678930242181,-19.366806580071074,0.27770844
gmm_hg,3,-0.26,5,8,0.6870678930242181,-19.3668125024266,0.410710464
gmm_shrunk,3,-0.26,5,8,0.6942640171947323,-19.471960339961587,0.002065016
gmm_ms_shrunk,3,-0.26,5,8,0.7376579228658922,-19.46229248056864,0.520033695
gmm_rs_shrunk,3,-0.26,5,8,0.729337831618134,-19.462628787830656,0.318020257
gmm_hg_shrunk,3,-0.26,5,8,0.7369636532931386,-19.46244035178406,0.42730522
gmm_oas,3,-0.26,5,8,0.7035527430599733,-19.425905573263673,0.001824885
gmm_ms_oas,3,-0.26,5,8,0.6866403032061382,-19.413103150033365,0.528573945
gmm_rs_oas,3,-0.26,5,8,0.678161427881738,-19.413007076983614,0.329529961
gmm_hg_oas,3,-0.26,5,8,0.6866403032061382,-19.413103150033365,0.385512698
gmm_ledoitwolf,3,-0.26,5,8,0.6957206809237222,-19.41840752216337,0.002620038
gmm_ms_ledoitwolf,3,-0.26,5,8,0.7301047969402716,-19.40325596471847,0.642999092
gmm_rs_ledoitwolf,3,-0.26,5,8,0.7142135139394361,-19.402807647532835,0.426264017
gmm_hg_ledoitwolf,3,-0.26,5,8,0.7221056416032442,-19.402829033244444,0.50720236
kmeans,3,-0.26,10,7,0.2509802996002751,412885.96194743604,0.00404931
kmeans_ms,3,-0.26,10,7,0.20970391180454248,410904.9381908774,1.011090727
kmeans_rs,3,-0.26,10,7,0.20707566568239166,410895.99795194576,0.878081393
kmeans_hg,3,-0.26,10,7,0.19456500535444804,410897.8351461352,1.082420449
gmm,3,-0.26,10,7,0.05441557561213361,-37.781975215616804,0.005447894
gmm_ms,3,-0.26,10,7,0.408581193252511,-37.27736187324656,1.307986261
gmm_rs,3,-0.26,10,7,0.41353370674585416,-37.293468131053885,0.835238557
gmm_hg,3,-0.26,10,7,0.008324815487166905,-36.8433743121862,1.393146376
gmm_shrunk,3,-0.26,10,7,0.42085601382049087,-38.17356192168426,0.003029818
gmm_ms_shrunk,3,-0.26,10,7,0.7807425749141388,-37.80010685737966,0.671278544
gmm_rs_shrunk,3,-0.26,10,7,0.7807425749141388,-37.79744570839643,0.37600515
gmm_hg_shrunk,3,-0.26,10,7,0.7807425749141388,-37.79749461780622,0.545723225
gmm_oas,3,-0.26,10,7,0.07313272827758877,-38.54402346530858,0.00167918
gmm_ms_oas,3,-0.26,10,7,0.7807425749141388,-37.75833324669574,0.736696066
gmm_rs_oas,3,-0.26,10,7,0.8000074599067813,-37.75603815191868,0.321371899
gmm_hg_oas,3,-0.26,10,7,0.8000074599067813,-37.755886267040665,0.590206915
gmm_ledoitwolf,3,-0.26,10,7,0.06746615705258395,-38.52846046015223,0.002694027
gmm_ms_ledoitwolf,3,-0.26,10,7,0.7896010585535531,-37.84964842971575,0.837143892
gmm_rs_ledoitwolf,3,-0.26,10,7,0.7901942747093209,-37.84575629506568,0.470425708
gmm_hg_ledoitwolf,3,-0.26,10,7,0.7719988082599336,-37.84560086288983,0.718613542
kmeans,3,-0.26,10,8,0.33406120822537194,355828.100649614,0.004923562
kmeans_ms,3,-0.26,10,8,0.31702950717123307,355129.307140349,0.827954898
kmeans_rs,3,-0.26,10,8,0.32243637865681307,355120.1492474734,0.626202809
kmeans_hg,3,-0.26,10,8,0.31702950717123307,355129.307140349,0.755966994
gmm,3,-0.26,10,8,0.23200967876039952,-38.16398709077067,0.019039524
gmm_ms,3,-0.26,10,8,0.21363847669087996,-37.37790428001366,0.882559339
gmm_rs,3,-0.26,10,8,0.0024071898800518917,-36.49661835759788,22.312326215
gmm_hg,3,-0.26,10,8,0.0013888703163092496,-36.860542675680676,1.180115489
gmm_shrunk,3,-0.26,10,8,0.4141095380360549,-38.11898912584327,0.005046884
gmm_ms_shrunk,3,-0.26,10,8,0.48832128113032125,-38.04690792289562,0.878094169
gmm_rs_shrunk,3,-0.26,10,8,0.47912838333163843,-38.04472706068649,0.61736928
gmm_hg_shrunk,3,-0.26,10,8,0.47199422971695765,-38.04533125245478,0.833268536
gmm_oas,3,-0.26,10,8,0.46044610411070286,-38.08470127377441,0.005774962
gmm_ms_oas,3,-0.26,10,8,0.5170048944690565,-38.027021279230006,0.898466221
gmm_rs_oas,3,-0.26,10,8,0.5019359688263556,-38.023824009059254,0.654083649
gmm_hg_oas,3,-0.26,10,8,0.5084512221353424,-38.02531281066271,0.800011136
gmm_ledoitwolf,3,-0.26,10,8,0.3073439267165294,-38.15966567560804,0.005671769
gmm_ms_ledoitwolf,3,-0.26,10,8,0.49203793028264103,-38.045484162916004,1.070826798
gmm_rs_ledoitwolf,3,-0.26,10,8,0.31047636287847413,-38.02858359431191,1.003560408
gmm_hg_ledoitwolf,3,-0.26,10,8,0.5145549266261018,-38.0440146712417,0.848834574
kmeans,3,-0.26,20,7,0.03165170446960841,578023.043444199,0.004799812
kmeans_ms,3,-0.26,20,7,0.0757288747855757,567748.4770874729,1.323504469
kmeans_rs,3,-0.26,20,7,0.07957943790841102,567701.5123702912,1.126832623
kmeans_hg,3,-0.26,20,7,0.08114358608635577,567740.231550632,1.218877211
gmm,3,-0.26,20,7,0.00906658904486621,-70.4273504741612,0.104729088
gmm_ms,3,-0.26,20,7,0.002165533402836107,-68.18971090284022,1.991416887
gmm_rs,3,-0.26,20,7,0.006773807958598819,-67.17605933520727,0.719955807
gmm_hg,3,-0.26,20,7,0.0064818742124880795,-67.15555156078342,1.379754461
gmm_shrunk,3,-0.26,20,7,0.020232004386243393,-73.03586374833117,0.005867832
gmm_ms_shrunk,3,-0.26,20,7,0.8654797348666868,-71.46669450317765,2.049313687
gmm_rs_shrunk,3,-0.26,20,7,0.8562344925940593,-71.47345325531805,1.011903641
gmm_hg_shrunk,3,-0.26,20,7,0.8654797348666868,-71.46669450317765,1.30206379
gmm_oas,3,-0.26,20,7,0.018122017659890164,-73.04947240297865,0.006493739
gmm_ms_oas,3,-0.26,20,7,0.8463403429928458,-71.63670879731332,2.038515385
gmm_rs_oas,3,-0.26,20,7,0.4444629892594449,-72.23440087661552,0.795167517
gmm_hg_oas,3,-0.26,20,7,0.8562344925940593,-71.6275295311763,1.467106428
gmm_ledoitwolf,3,-0.26,20,7,0.009409122885207294,-73.24084673504541,0.005935655
gmm_ms_ledoitwolf,3,-0.26,20,7,0.7653926070774504,-72.27766465795663,2.259081971
gmm_rs_ledoitwolf,3,-0.26,20,7,0.3354564193663409,-72.55572745860528,0.645046519
gmm_hg_ledoitwolf,3,-0.26,20,7,0.7559214902238194,-72.26747429300684,1.921426931
kmeans,3,-0.26,20,8,0.3275160583615255,971964.9130808391,0.003363796
kmeans_ms,3,-0.26,20,8,0.3494600338898365,970003.8338238593,1.128814778
kmeans_rs,3,-0.26,20,8,0.3394777217847648,969902.6174736845,0.970546708
kmeans_hg,3,-0.26,20,8,0.3401693821655436,969891.1523169155,1.251655202
gmm,3,-0.26,20,8,0.04341226740299069,-74.50245593214537,0.011114785
gmm_ms,3,-0.26,20,8,0.00736820043346867,-71.75709951271303,2.722229851
gmm_rs,3,-0.26,20,8,0.0054824638470332525,-71.81560236702099,1.484372953
gmm_hg,3,-0.26,20,8,0.015693601390656304,-71.54951929199642,1.314652881
gmm_shrunk,3,-0.26,20,8,0.4136869243514686,-76.52562172941268,0.006179232
gmm_ms_shrunk,3,-0.26,20,8,0.8356700654121341,-75.81797908254997,1.099513522
gmm_rs_shrunk,3,-0.26,20,8,0.5105908439384632,-76.28451479844207,0.792136307
gmm_hg_shrunk,3,-0.26,20,8,0.9203316888842238,-75.78148079684246,1.058835532
gmm_oas,3,-0.26,20,8,0.05182586437941663,-77.5752572564757,0.005723344
gmm_ms_oas,3,-0.26,20,8,0.8072184286931835,-75.93769634290375,1.164659843
gmm_rs_oas,3,-0.26,20,8,0.4758525947957373,-76.22152544047326,0.585367304
gmm_hg_oas,3,-0.26,20,8,0.8920626484474123,-75.89272831653057,0.999038092
gmm_ledoitwolf,3,-0.26,20,8,0.05182586437941663,-77.54922460701215,0.004787239
gmm_ms_ledoitwolf,3,-0.26,20,8,0.7883814140353569,-76.22578388226012,1.4235078
gmm_rs_ledoitwolf,3,-0.26,20,8,0.4580058854902832,-76.44038568065275,0.615726246
